Episode,Step,Wall1,Wall2,Time,PosX,PosY,PosZ,RotY,Reward
1,81,0,0,1.6,-0.7762844,5.4125,1.5811,64.79988,-0.007999994
1,82,0,0,1.62,-0.6059719,5.4125,1.21917,57.59988,-0.008099994
1,83,0,0,1.64,-0.9437026,5.4125,1.004839,50.39988,-0.008199994
1,84,0,0,1.66,-0.6887324,5.4125,0.6966338,57.5999,-0.008299993
1,85,0,0,1.68,-1.079099,5.4125,0.7838904,64.7999,-0.008399993
1,86,0,0,1.7,-1.214594,5.4125,0.4075378,64.7999,-0.008499993
1,87,0,0,1.72,-1.350088,5.4125,0.03118527,71.99989,-0.008599993
1,88,0,0,1.74,-1.350088,5.4125,0.03118527,64.7999,-0.008699993
1,89,0,0,1.76,-1.712019,5.4125,-0.1391271,57.5999,-0.008799993
1,90,0,0,1.78,-1.712019,5.4125,-0.1391271,64.7999,-0.008899992
1,91,0,0,1.8,-1.847513,5.4125,-0.5154796,57.5999,-0.008999992
1,92,0,0,1.82,-1.847513,5.4125,-0.5154796,57.5999,-0.009099992
1,93,0,0,1.84,-1.847513,5.4125,-0.5154796,57.5999,-0.009199992
1,94,0,0,1.86,-1.633182,5.4125,-0.8532105,50.39989,-0.009299992
1,95,0,0,1.88,-1.633182,5.4125,-0.8532105,43.19989,-0.009399991
1,96,0,0,1.9,-1.92477,5.4125,-0.5793921,35.99989,-0.009499991
1,97,0,0,1.92,-1.601163,5.4125,-0.8145057,28.79989,-0.009599991
1,98,0,0,1.94,-1.601163,5.4125,-0.8145057,21.59989,-0.009699991
1,99,0,0,1.96,-1.442303,5.4125,-1.181607,21.59989,-0.009799991
1,100,0,0,1.98,-1.295053,5.4125,-0.8096963,21.59989,-0.009899991
1,101,0,0,2,-0.9231427,5.4125,-0.9569454,21.59989,-0.00999999
1,102,0,0,2.02,-0.9231427,5.4125,-0.9569454,21.59989,-0.01009999
1,103,0,0,2.04,-0.5512317,5.4125,-1.104194,14.39989,-0.01019999
1,104,0,0,2.06,-0.3476145,5.4125,-1.448491,7.199893,-0.01029999
1,105,0,0,2.08,-0.3977471,5.4125,-1.845337,-0.0001068413,-0.01039999
1,106,0,0,2.1,-0.1149049,5.4125,-1.562494,-0.0001068413,-0.01049999
1,107,0,0,2.12,0.1679383,5.4125,-1.845336,-0.0001068413,-0.01059999
1,108,0,0,2.14,0.1679391,5.4125,-2.245336,-0.0001068413,-0.01069999
1,109,0,0,2.16,0.4507823,5.4125,-2.528178,352.7999,-0.01079999
1,110,0,0,2.18,0.6959445,5.4125,-2.212116,352.7999,-0.01089999
1,111,0,0,2.2,0.6959445,5.4125,-2.212116,345.5999,-0.01099999
1,112,0,0,2.22,1.083378,5.4125,-2.112639,345.5999,-0.01109999
1,113,0,0,2.24,1.427675,5.4125,-2.316255,352.7999,-0.01119999
1,114,0,0,2.26,1.82452,5.4125,-2.266121,-9.926511E-05,-0.01129999
1,115,0,0,2.28,2.107364,5.4125,-2.548963,-9.926511E-05,-0.01139999
1,116,0,0,2.3,2.507364,5.4125,-2.548962,352.7999,-0.01149999
1,117,0,0,2.32,2.557498,5.4125,-2.945808,345.5999,-0.01159999
1,118,0,0,2.34,2.656974,5.4125,-3.333241,338.3999,-0.01169999
1,119,0,0,2.36,2.656974,5.4125,-3.333241,338.3999,-0.01179999
1,120,0,0,2.38,3.028885,5.4125,-3.18599,331.1999,-0.01189999
1,121,0,0,2.4,3.379407,5.4125,-2.993288,331.1999,-0.01199999
1,122,0,0,2.42,3.729929,5.4125,-2.800586,331.1999,-0.01209999
1,123,0,0,2.44,3.729929,5.4125,-2.800586,331.1999,-0.01219999
1,124,0,0,2.46,4.080451,5.4125,-2.607883,323.9998,-0.01229999
1,125,0,0,2.48,4.475527,5.4125,-2.670456,316.7998,-0.01239999
